Marktbereich;PHG;Modeserie;PUG;Zielgruppe;Modell;Modell;Farbkarte;Farbe;FS18;FS19;FS20;FS21
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Damen;41850;Wo Cyclist 7/8 Tights;TÜRKIS;kingfisher;0;0;119;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;3667;Me Homy Warm Pants;BLAU;marine;0;1;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;3903;Me Birch Rain Zip Pants;SCHWARZ;black;0;1;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;3909;Me Yaki ZO Pants;SCHWARZ;black;0;120;5;1
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;4248;Me Homy Rainpants;SCHWARZ;black;0;1;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;5015;Me Yaras Rain Zip Pants;SCHWARZ;black;0;8;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;5016;Me Yaras Rain Pants;SCHWARZ;black;0;261;7;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;9106;Me Cyclist Shorts;KHAKI;olive;0;2;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;40343;Me Yaras Rain Zip Pants II;SCHWARZ;black;0;164;7;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;40345;Me Yaras Rain Pants II;SCHWARZ;black;0;237;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;40348;Me Krusa Pants;BLAU;eclipse;0;10;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;40348;Me Krusa Pants;GRAU;iron;0;200;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;40349;Me Krusa Shorts;BLAU;eclipse;0;0;0;1
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;40349;Me Krusa Shorts;GRAU;iron;0;50;0;1
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;40514;Me Luminum Pants;SCHWARZ;black;0;333;442;84
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;40836;Me Cyclist Shorts II;SCHWARZ;phantom black;0;104;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41146;Me Yaki ZO Pants II;BLAU;baltic sea;0;0;50;146
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41146;Me Yaki ZO Pants II;BLAU;eclipse;0;77;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41146;Me Yaki ZO Pants II;GRAU;iron;0;68;4;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41146;Me Yaki ZO Pants II;SCHWARZ;black;0;1155;1370;1522
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41385;Me Cyclist AM Shorts;BLAU;baltic sea;0;0;232;15
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41385;Me Cyclist AM Shorts;GRAU;blue gray;0;274;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41385;Me Cyclist AM Shorts;SCHWARZ;phantom black;0;568;138;22
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41411;Me Krusa Shorts II;BLAU;eclipse;0;458;2;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41411;Me Krusa Shorts II;SCHWARZ;phantom black;0;656;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41446;Me Krusa Pants II;BLAU;eclipse;0;325;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41446;Me Krusa Pants II;SCHWARZ;phantom black;0;619;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41843;Me Turifo Pants;BLAU;baltic sea;0;0;54;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41843;Me Turifo Pants;SCHWARZ;black;0;0;239;4
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41844;Me Turifo Shorts;BLAU;baltic sea;0;0;126;289
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;41844;Me Turifo Shorts;SCHWARZ;black;0;0;328;449
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;42110;Me Yaki Winter ZO Pants;SCHWARZ;black;0;0;0;206
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;42248;Me Yaki Shorts;BLAU;baltic sea;0;0;0;107
Bike-Sports;Bekleidung;Travel-City(Bike);B-Hose;Herren;42248;Me Yaki Shorts;SCHWARZ;black;0;0;0;264
Bike-Sports;Bekleidung;Travel-City(Bike);B-Kleid-Rock;Damen;41846;Wo Cyclist Dress;BLAU;baltic sea;0;0;111;33
Bike-Sports;Bekleidung;Travel-City(Bike);B-Kleid-Rock;Damen;41846;Wo Cyclist Dress;PINK;rosewater;0;0;105;84
Bike-Sports;Bekleidung;Travel-City(Bike);B-Poncho;Damen;40741;Wo Tirano Cape;TÜRKIS;dark petrol;0;6;37;1
Bike-Sports;Bekleidung;Travel-City(Bike);B-Poncho;Unisex;41254;Cyclist Cape;BLAU;eclipse;0;40;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Poncho;Unisex;41254;Cyclist Cape;GRÜN;quarz;0;14;45;12
Bike-Sports;Bekleidung;Travel-City(Bike);B-Pullover;Damen;41255;Wo Cyclist Hoody;BLAU;eclipse;0;32;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Pullover;Damen;41255;Wo Cyclist Hoody;GRAU;grey-melange;0;29;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Pullover;Damen;42506;Wo Cyclist Sweater;BLAU;dark sea;0;0;0;7
Bike-Sports;Bekleidung;Travel-City(Bike);B-Pullover;Damen;42506;Wo Cyclist Sweater;BLAU;dolphin;0;0;0;11
Bike-Sports;Bekleidung;Travel-City(Bike);B-Pullover;Damen;42506;Wo Cyclist Sweater;PINK;cassis;0;0;0;10
Bike-Sports;Bekleidung;Travel-City(Bike);B-Pullover;Herren;41256;Me Cyclist Pullover;BLAU;eclipse;0;121;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Pullover;Herren;41256;Me Cyclist Pullover;GRAU;grey-melange;0;65;325;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Trikot;Damen;8856;Wo Sentiero Shirt II;GRAU;grey-melange;0;6;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Trikot;Damen;8856;Wo Sentiero Shirt II;GRÜN;apple;0;6;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Trikot;Damen;40336;Wo Sentiero Shirt III;BLAU;eclipse;0;1;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Trikot;Damen;40336;Wo Sentiero Shirt III;GRAU;grey-melange;0;246;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-Trikot;Herren;8860;Me Sentiero Shirt II;ROT;red;0;3;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;8861;Wo Cyclist T-Shirt;LILA;dark plum;0;2;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;8861;Wo Cyclist T-Shirt;ORANGE;apricot;0;4;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;8861;Wo Cyclist T-Shirt;TÜRKIS;icewater;0;6;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;40823;Wo Sentiero Shirt IV;BLAU;eclipse;0;178;22;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;40823;Wo Sentiero Shirt IV;BLAU;tempest;0;258;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;40823;Wo Sentiero Shirt IV;GRAU;pewter grey;0;130;110;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;40823;Wo Sentiero Shirt IV;PINK;snapdragon;0;557;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;40823;Wo Sentiero Shirt IV;TÜRKIS;dark petrol;0;27;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;40824;Wo Cyclist T-Shrit III;KHAKI;fango;0;46;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;40825;Wo Cevio SL T-Shirt;GRAU;iron;0;50;59;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;40825;Wo Cevio SL T-Shirt;ROT;red cluster;0;3;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;40826;Wo Cevio T-Shirt;BLAU;sailor blue;0;31;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;40826;Wo Cevio T-Shirt;GRAU;pewter grey;0;192;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;40826;Wo Cevio T-Shirt;ORANGE;redcurrant;0;39;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;40826;Wo Cevio T-Shirt;TÜRKIS;dark petrol;0;61;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;41387;Wo Cyclist T-Shirt IV;BLAU;tempest;0;113;1;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;41387;Wo Cyclist T-Shirt IV;GRAU;iron;0;118;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;41387;Wo Cyclist T-Shirt IV;PINK;crimson red;0;759;1;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;41387;Wo Cyclist T-Shirt IV;WEISS;white;0;868;5;1
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;42208;Wo Sentiero Polo;BLAU;baltic sea;0;0;232;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;42208;Wo Sentiero Polo;GRAU;pewter grey;0;0;152;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Damen;42208;Wo Sentiero Polo;PINK;crimson red;0;0;234;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40833;Me Sentiero Shirt IV;BLAU;baltic sea;0;0;593;625
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40833;Me Sentiero Shirt IV;BLAU;eclipse;0;1034;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40833;Me Sentiero Shirt IV;BLAU;icicle;0;0;42;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40833;Me Sentiero Shirt IV;BLAU;radiate blue;0;623;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40833;Me Sentiero Shirt IV;GRAU;iron;0;36;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40833;Me Sentiero Shirt IV;GRAU;pewter grey;0;0;140;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40833;Me Sentiero Shirt IV;GRÜN;green pepper;0;34;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40833;Me Sentiero Shirt IV;GRÜN;quarz;0;369;2;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40833;Me Sentiero Shirt IV;SCHWARZ;black;0;355;232;355
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40834;Me Cevio T-Shirt;BLAU;eclipse;0;261;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40834;Me Cevio T-Shirt;GRAU;iron;0;36;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40834;Me Cevio T-Shirt;KHAKI;fango;0;4;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40835;Me Cyclist T-Shirt III;GRAU;iron;0;8;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40835;Me Cyclist T-Shirt III;GRAU;pewter grey;0;16;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;40835;Me Cyclist T-Shirt III;GRÜN;green pepper;0;16;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;41386;Me Cyclist T-Shirt IV;BEIGE;dove;0;391;2;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;41386;Me Cyclist T-Shirt IV;BLAU;baltic sea;0;845;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;41386;Me Cyclist T-Shirt IV;GRAU;iron;0;1327;6;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;41386;Me Cyclist T-Shirt IV;GRÜN;nickel green;0;382;0;1
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;41388;Me Bike Sveit Tricot;BLAU;eclipse;0;150;51;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;41388;Me Bike Sveit Tricot;GRÜN;petroleum;0;77;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;41388;Me Bike Sveit Tricot;ORANGE;orange madder;0;95;0;0
Bike-Sports;Bekleidung;Travel-City(Bike);B-T-Shirt;Herren;41388;Me Bike Sveit Tricot;SCHWARZ;black;0;119;37;0
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Poncho;Unisex;2285;Valdipino;BLAU;marine;23;3188;3301;3149
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Poncho;Unisex;2285;Valdipino;GELB;lemon;0;6165;7314;5864
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Poncho;Unisex;2285;Valdipino;ORANGE;mango;0;2243;1411;0
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Poncho;Unisex;2285;Valdipino;ROT;indian red;0;2907;3579;3213
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Poncho;Unisex;2285;Valdipino;ROT;red;0;100;2;0
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Poncho;Unisex;2285;Valdipino;SCHWARZ;black;0;0;6;1514
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Poncho;Unisex;3717;Valero Poncho;BLAU;blue;0;959;1285;1052
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Poncho;Unisex;3717;Valero Poncho;GELB;lemon;0;1670;1867;1304
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Poncho;Unisex;3717;Valero Poncho;ROT;indian red;0;858;1114;680
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Poncho;Unisex;3717;Valero Poncho;ROT;red;0;1;0;0
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Poncho;Unisex;6809;Covero Poncho II;GELB;lemon;0;2272;2998;2963
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Poncho;Unisex;6809;Covero Poncho II;GRAU;lightgrey;0;508;817;754
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Poncho;Unisex;6809;Covero Poncho II;ROT;indian red;0;683;896;659
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Pullover;Herren;42507;Me Cyclist Sweater;BLAU;dark sea;0;0;0;10
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Pullover;Herren;42507;Me Cyclist Sweater;BRAUN;silt brown;0;0;0;10
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-Pullover;Herren;42507;Me Cyclist Sweater;SCHWARZ;phantom black;0;0;0;7
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Damen;42126;Wo Cyclist T-Shirt V;BLAU;steelblue;0;0;0;1564
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Damen;42126;Wo Cyclist T-Shirt V;GRAU;moonstone;0;0;303;0
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Damen;42126;Wo Cyclist T-Shirt V;GRÜN;may green;0;0;964;1
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Damen;42126;Wo Cyclist T-Shirt V;PINK;rosewater;0;0;1372;1
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Damen;42126;Wo Cyclist T-Shirt V;PINK;soft rose;0;0;0;974
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Damen;42126;Wo Cyclist T-Shirt V;TÜRKIS;peacock;0;0;0;1019
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Damen;42126;Wo Cyclist T-Shirt V;WEISS;white;0;0;2;1044
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Damen;42126;Wo Cyclist T-Shirt V;WEISS;white uni;0;0;698;0
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Herren;42125;Me Cyclist T-Shirt V;BLAU;bluegrey;0;0;0;1630
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Herren;42125;Me Cyclist T-Shirt V;GRAU;blue gray;0;0;2552;11
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Herren;42125;Me Cyclist T-Shirt V;GRAU;iron uni;0;0;759;0
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Herren;42125;Me Cyclist T-Shirt V;GRAU;moonstone;0;0;1004;2
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Herren;42125;Me Cyclist T-Shirt V;GRÜN;avocado;0;0;0;1386
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Herren;42125;Me Cyclist T-Shirt V;GRÜN;lake;0;0;553;0
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Herren;42125;Me Cyclist T-Shirt V;SCHWARZ;black;0;0;0;2159
Bike-Sports;Bekleidung;Urban-Mobility(Bike);B-T-Shirt;Herren;42125;Me Cyclist T-Shirt V;WEISS;white;0;0;0;752
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Accessories;Unisex;15917;Moab Hip Pack 4;GRÜN;dusty moss;0;0;0;5
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Accessories;Unisex;30335;Aquarius Pro 2.0;OHNE FARBE;;0;1772;2108;1905
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Accessories;Unisex;30336;Aquarius Pro 3.0;OHNE FARBE;;0;1765;1775;1748
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Ersatzteil;Unisex;12368;Aquarius Tube Brush;OHNE FARBE;;0;190;418;485
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Ersatzteil;Unisex;30251;Aquarius Plug-N-Play;OHNE FARBE;;0;100;131;153
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Ersatzteil;Unisex;30337;Aquarius Blaster Bite Valve;OHNE FARBE;;0;717;1372;753
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Damen;12171;Roomy 12+3;BLAU;sailor blue;0;178;11;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Damen;12171;Roomy 12+3;ROT;magma;0;3;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Damen;12171;Roomy 12+3;ROT;salsa;0;228;9;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Damen;12171;Roomy 12+3;SCHWARZ;black;0;0;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Damen;12171;Roomy 12+3;SCHWARZ;phantom black;0;646;11;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Damen;12384;Moab Women 14;ROT;claret red;0;0;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Damen;14358;Wo Tremalzo 12;GRÜN;nickel green;0;0;214;291
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Damen;14358;Wo Tremalzo 12;PINK;crimson red;0;0;535;443
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Damen;14358;Wo Tremalzo 12;SCHWARZ;black;0;0;488;320
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;11936;Moab 12;SCHWARZ;black;0;2;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;11940;Cluster 10+3;BLAU;hydro blue/royal;0;259;6;3
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;11940;Cluster 10+3;GRÜN;chute green;0;237;10;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;11940;Cluster 10+3;GRÜN;dark petrol/blue sapphire;0;219;10;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;11940;Cluster 10+3;SCHWARZ;black;0;6;2;1
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;11940;Cluster 10+3;SCHWARZ;black/dove;0;747;82;1
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;11957;Aquarius 6+3;BLAU;hydro blue/royal;0;1;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;11957;Aquarius 6+3;BLAU;radiate blue;0;50;83;66
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;11957;Aquarius 6+3;ROT;magma;0;52;41;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;11957;Aquarius 6+3;SCHWARZ;black/dove;1;129;158;59
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;11958;Aquarius 9+3;BLAU;radiate blue;0;47;64;14
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;11958;Aquarius 9+3;ROT;magma;0;1;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;11958;Aquarius 9+3;SCHWARZ;black/dove;0;106;150;17
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;12175;Path 13;ROT;indian red;0;1;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;12380;Moab 12;GRÜN;cactus;0;24;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;12686;Bracket 10;BLAU;radiate blue;0;22;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;12686;Bracket 10;GRAU;iron;0;26;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;12686;Bracket 10;SCHWARZ;black;0;64;2;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;14150;Ledro 10;BLAU;baltic sea;0;188;65;10
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;14150;Ledro 10;BLAU;eclipse;0;0;0;56
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;14150;Ledro 10;BRAUN;umbra;0;0;0;99
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;14150;Ledro 10;GRÜN;petroleum;0;157;80;5
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;14150;Ledro 10;SCHWARZ;black;0;255;157;219
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;14355;Tremalzo 10;BLAU;blue;0;0;445;398
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;14355;Tremalzo 10;GRÜN;chute green;0;0;382;373
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;14355;Tremalzo 10;ROT;indian red;0;0;286;210
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;14355;Tremalzo 10;SCHWARZ;black;0;0;1168;1447
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke10-14L;Unisex;15323;eBracket 14;SCHWARZ;black;0;0;0;323
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Damen;12172;Roomy 17+3;BLAU;sailor blue;0;112;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Damen;12172;Roomy 17+3;ROT;salsa;2;133;1;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Damen;12172;Roomy 17+3;SCHWARZ;black;0;1;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Damen;12172;Roomy 17+3;SCHWARZ;phantom black;2;414;11;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Damen;12689;Bracket W 16;BLAU;sailor blue;0;27;1;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Damen;12689;Bracket W 16;ROT;salsa;0;33;1;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Damen;14359;Wo Tremalzo 18;GRÜN;nickel green;0;0;180;216
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Damen;14359;Wo Tremalzo 18;PINK;crimson red;0;0;432;284
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Damen;14359;Wo Tremalzo 18;SCHWARZ;black;0;0;482;325
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Unisex;11941;Hyper 14+3;BLAU;hydro blue/royal;0;1169;23;2
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Unisex;11941;Hyper 14+3;GRÜN;chute green;0;915;25;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Unisex;11941;Hyper 14+3;GRÜN;dark petrol/blue sapphire;0;649;12;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Unisex;11941;Hyper 14+3;GRÜN;grasshopper;0;1;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Unisex;11941;Hyper 14+3;SCHWARZ;black/dove;0;1991;716;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Unisex;12381;Moab 16;BLAU;hydro blue;0;1;0;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Unisex;12687;Bracket 16;BLAU;radiate blue;0;50;8;0
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Unisex;12687;Bracket 16;GRAU;iron;0;141;70;86
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Unisex;12687;Bracket 16;ROT;squirrel;0;0;78;67
Bike-Sports;Rucksaecke;All-Mountain(Bike);R-Rucksaecke15-19L;Unisex;12687;Bracket 16;SCHWARZ;black;0;168;4;0
