,Marktbereich,PHG,Modeserie,PUG,Zielgruppe,Modell,Modell.1,Farbkarte,Farbe,FS18,FS19,FS20,FS21
644,Bike-Sports,Bekleidung,All-Road(Bike),B-Trikot,Herren,42486.0,Me Posta LS Tricot,BLAU,dark sea,0,0,0,8
645,Bike-Sports,Bekleidung,All-Road(Bike),B-Trikot,Herren,42486.0,Me Posta LS Tricot,GELB,neon yellow,0,0,0,8
646,Bike-Sports,Bekleidung,All-Road(Bike),B-Trikot,Herren,42486.0,Me Posta LS Tricot,ROT,mars red,0,0,0,7
647,Bike-Sports,Bekleidung,All-Road(Bike),B-Trikot,Herren,42486.0,Me Posta LS Tricot,SCHWARZ,black,0,0,0,8
648,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,BLAU,sailor blue,0,3,0,0
649,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,GELB,mimosa,0,244,306,0
650,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,PINK,bramble,0,0,0,1345
651,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,PINK,cranberry,0,0,612,0
652,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,PINK,crimson red,0,629,21,0
653,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,ROT,strawberry,0,1,0,0
654,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,SCHWARZ,black,0,1253,36,0
655,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,SCHWARZ,black uni,0,0,1842,2488
656,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,TÜRKIS,breeze,0,0,738,43
657,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,TÜRKIS,cyan,0,28,0,0
658,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,TÜRKIS,glacier,0,585,241,5
659,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,TÜRKIS,kingfisher,0,709,0,0
660,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,TÜRKIS,kingfisher/pink,0,0,0,875
661,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,TÜRKIS,opal mint,0,0,0,509
662,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,WEISS,white,0,1333,567,0
663,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Damen,40807.0,Wo Air Vest III,WEISS,white uni,0,0,1849,2350
664,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Herren,40812.0,Me Air Vest III,BLAU,baltic sea,0,623,699,1053
665,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Herren,40812.0,Me Air Vest III,BLAU,radiate blue,0,708,289,3
666,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Herren,40812.0,Me Air Vest III,BLAU,signal blue,0,0,0,1032
667,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Herren,40812.0,Me Air Vest III,GELB,canary,0,721,1,0
668,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Herren,40812.0,Me Air Vest III,GRÜN,bright green,0,0,1475,1533
669,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Herren,40812.0,Me Air Vest III,GRÜN,chute green,0,606,0,0
670,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Herren,40812.0,Me Air Vest III,ROT,mars red,0,0,562,596
671,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Herren,40812.0,Me Air Vest III,SCHWARZ,black,1,2004,133,4
673,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Herren,40812.0,Me Air Vest III,WEISS,white,2,620,122,2
675,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Herren,42243.0,Me Air Pro Vest,GRÜN,bright green,0,0,0,215
676,Bike-Sports,Bekleidung,All-Road(Bike),B-Weste,Herren,42243.0,Me Air Pro Vest,SCHWARZ,black/white,0,0,0,239
677,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,1279.0,Bike Gaiter short,GELB,neon yellow,0,6328,8007,6502
678,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,1279.0,Bike Gaiter short,SCHWARZ,black,52,18963,27642,23277
679,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,1280.0,Bike Gaiter long,SCHWARZ,black,0,2902,4060,4041
680,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,3224.0,Bike Facemask,SCHWARZ,black,15,201,531,1550
681,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,3255.0,Shoecover Capital Plus,SCHWARZ,black,0,287,176,88
682,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,4028.0,Yaki Belt,SCHWARZ,black,0,1160,1247,943
683,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,4292.0,Shoecover Minsk III,SCHWARZ,black,0,505,1203,1019
684,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,4300.0,Helmet Raincover,GELB,neon yellow,0,18638,22269,15378
685,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,4300.0,Helmet Raincover,ROT,indian red,0,4029,4829,3421
686,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,4300.0,Helmet Raincover,ROT,red,0,5,0,0
687,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,4300.0,Helmet Raincover,SCHWARZ,black,0,6454,8574,6296
688,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,5360.0,Tura Gloves II,SCHWARZ,black,0,202,105,166
689,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,5362.0,Hanko Gloves II,BLAU,dark sea,0,0,0,23
690,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,5362.0,Hanko Gloves II,BLAU,signal blue,0,0,0,3
691,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,5362.0,Hanko Gloves II,GRÜN,chute green,0,38,15,0
692,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,5362.0,Hanko Gloves II,SCHWARZ,black,0,117,359,169
693,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,5362.0,Hanko Gloves II,SCHWARZ,black uni,0,0,0,256
694,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,40739.0,Luminum Helmet Raincover,GELB,neon yellow,30,2401,3288,2152
695,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,40739.0,Luminum Helmet Raincover,SCHWARZ,black,20,960,1327,989
696,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,40740.0,Luminum Bike Gaiter,GELB,neon yellow,0,1203,1576,1921
697,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,40740.0,Luminum Bike Gaiter,SCHWARZ,black,0,1742,2224,1940
698,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,41257.0,Bike Chaps,GELB,canary,0,332,226,174
699,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,41257.0,Bike Chaps,SCHWARZ,black,0,407,300,413
700,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,41258.0,Bike padded Chaps,SCHWARZ,black,0,88,38,65
701,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,41657.0,Syberia Gloves III,SCHWARZ,black,0,0,68,257
702,Bike-Sports,Bekleidung,All-Tour(Bike),B-Accessories,Unisex,41658.0,Shoecover Palade,SCHWARZ,black,0,5,1069,1421
703,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Damen,41660.0,Wo Yaras 3in1 Jacket,BLAU,dark sea,0,0,0,14
704,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Damen,41660.0,Wo Yaras 3in1 Jacket,BLAU,eclipse,0,0,48,2
705,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Damen,41660.0,Wo Yaras 3in1 Jacket,ORANGE,neon orange,0,0,0,8
706,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Damen,41660.0,Wo Yaras 3in1 Jacket,PINK,cassis,0,0,0,10
707,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Damen,41660.0,Wo Yaras 3in1 Jacket,PINK,cranberry,0,0,42,1
708,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Damen,41660.0,Wo Yaras 3in1 Jacket,PINK,cranberry uni,0,0,0,13
709,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Damen,41660.0,Wo Yaras 3in1 Jacket,TÜRKIS,pacific,0,0,29,0
710,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Damen,41660.0,Wo Yaras 3in1 Jacket,TÜRKIS,riviera,0,0,0,9
711,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Herren,41659.0,Me Yaras 3in1 Jacket,BLAU,dark sea,0,0,0,14
712,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Herren,41659.0,Me Yaras 3in1 Jacket,BLAU,deep water,0,0,58,0
713,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Herren,41659.0,Me Yaras 3in1 Jacket,BLAU,steelblue,0,0,0,37
714,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Herren,41659.0,Me Yaras 3in1 Jacket,GELB,neon yellow,0,0,0,35
715,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Herren,41659.0,Me Yaras 3in1 Jacket,GRÜN,bright green,0,1,46,34
716,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Herren,41659.0,Me Yaras 3in1 Jacket,SCHWARZ,black,0,0,27,5
717,Bike-Sports,Bekleidung,All-Tour(Bike),B-Doppeljacke,Herren,41659.0,Me Yaras 3in1 Jacket,SCHWARZ,black uni,0,0,0,20
718,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hemd-Bluse,Damen,41845.0,Wo Turifo Shirt II,BLAU,baltic sea,0,0,907,487
719,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hemd-Bluse,Damen,41845.0,Wo Turifo Shirt II,GRAU,moonstone,0,0,180,8
720,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hemd-Bluse,Damen,41845.0,Wo Turifo Shirt II,PINK,crimson red,0,0,1064,521
721,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hemd-Bluse,Damen,41845.0,Wo Turifo Shirt II,TÜRKIS,peacock,0,0,0,121
722,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hemd-Bluse,Damen,41845.0,Wo Turifo Shirt II,WEISS,white,0,0,0,295
723,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,1263.0,Wo Fluid Full-Zip Pants,SCHWARZ,black,0,2849,3087,3464
724,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,4393.0,Wo Active Pants,SCHWARZ,black,0,6,0,0
725,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,4393.0,Wo Active Pants,SCHWARZ,black uni,0,5478,8253,11429
726,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,4409.0,Wo Active 3/4 Pants,SCHWARZ,black,0,189,0,0
727,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,4409.0,Wo Active 3/4 Pants,SCHWARZ,black uni,0,3803,4246,6795
728,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5135.0,Wo Bike Innerpants III,SCHWARZ,black,6,5031,8226,10234
729,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5392.0,Wo Fluid Full-Zip Pants S/S,SCHWARZ,black,0,1277,1338,732
730,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5487.0,Wo Tamaro Shorts,BLAU,crystal blue,0,519,5,0
731,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5487.0,Wo Tamaro Shorts,BLAU,eclipse,0,0,970,12
732,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5487.0,Wo Tamaro Shorts,BLAU,eclipse/eclipse,0,0,0,983
733,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5487.0,Wo Tamaro Shorts,BLAU,icicle,0,0,319,0
734,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5487.0,Wo Tamaro Shorts,BLAU,sailor blue,0,7,0,0
735,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5487.0,Wo Tamaro Shorts,GRAU,blue gray,0,0,0,466
736,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5487.0,Wo Tamaro Shorts,GRÜN,nickel green,0,1000,308,0
737,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5487.0,Wo Tamaro Shorts,PINK,crimson red,0,757,2,0
738,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5487.0,Wo Tamaro Shorts,ROT,raisin,0,39,0,0
739,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5487.0,Wo Tamaro Shorts,ROT,strawberry,0,6,0,0
740,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5487.0,Wo Tamaro Shorts,SCHWARZ,black,0,3674,3220,3674
741,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,5487.0,Wo Tamaro Shorts,TÜRKIS,riviera,0,0,0,856
742,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,6348.0,Wo Fluid Pants,SCHWARZ,black,11,2320,3681,4560
743,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,40838.0,Wo Tremalzini Shorts,BLAU,campanula,0,2,0,0
744,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,40838.0,Wo Tremalzini Shorts,BLAU,steelblue,0,0,0,731
745,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,40838.0,Wo Tremalzini Shorts,GRÜN,nickel green,0,440,0,0
746,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,40838.0,Wo Tremalzini Shorts,PINK,crimson red,0,673,351,357
747,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,40838.0,Wo Tremalzini Shorts,SCHWARZ,black,0,1658,1794,2092
748,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,40838.0,Wo Tremalzini Shorts,TÜRKIS,kingfisher,0,0,549,4
749,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,41447.0,Wo Yaras Rain Zip Pants III,SCHWARZ,black,0,520,793,571
750,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,41523.0,Wo Yaras Rain Pants III,SCHWARZ,black,0,1704,1898,3089
751,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,41644.0,Wo Wintry Pants IV,BLAU,dark sea,0,0,0,21
752,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,41644.0,Wo Wintry Pants IV,BLAU,eclipse,0,0,169,0
753,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,41644.0,Wo Wintry Pants IV,BLAU,steelblue,0,0,0,9
754,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,41644.0,Wo Wintry Pants IV,PINK,cassis,0,0,0,11
755,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,41644.0,Wo Wintry Pants IV,SCHWARZ,black,0,1,384,167
756,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,41644.0,Wo Wintry Pants IV,SCHWARZ,black uni,0,0,0,81
757,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Damen,42265.0,Wo Luminum Pants II,SCHWARZ,black,0,0,0,403
758,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,3520.0,Me Fluid Pants II S/S+L/S,SCHWARZ,black,0,1168,1518,1590
759,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,4476.0,Me Active Bib Pants,BLAU,navy,0,0,0,1128
760,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,4476.0,Me Active Bib Pants,SCHWARZ,black,6,10,0,0
762,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,4478.0,Me Active Pants,BLAU,navy,0,0,0,1206
763,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,4478.0,Me Active Pants,SCHWARZ,black,8,11,0,0
765,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5136.0,Me Bike Innerpants III,SCHWARZ,black,3,6548,10759,11959
766,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5393.0,Me Fluid Full-zip Pants II S/S,SCHWARZ,black,1,803,1044,958
767,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5511.0,Me Tamaro Shorts,BLAU,eclipse,0,2505,3904,2432
768,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5511.0,Me Tamaro Shorts,BLAU,hydro blue,0,1,0,0
769,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5511.0,Me Tamaro Shorts,BLAU,radiate blue,0,1158,1,0
770,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5511.0,Me Tamaro Shorts,GRAU,blue gray,0,0,0,576
771,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5511.0,Me Tamaro Shorts,GRÜN,green pepper,0,1,0,0
772,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5511.0,Me Tamaro Shorts,GRÜN,petroleum,0,637,21,0
773,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5511.0,Me Tamaro Shorts,ORANGE,paprika,0,446,37,0
774,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5511.0,Me Tamaro Shorts,ROT,carmine,0,0,746,2
775,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5511.0,Me Tamaro Shorts,ROT,indian red,0,2,0,0
776,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5511.0,Me Tamaro Shorts,ROT,mars red,0,0,0,556
777,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5511.0,Me Tamaro Shorts,SCHWARZ,black,0,6913,6838,6446
778,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,5511.0,Me Tamaro Shorts,TÜRKIS,dark petrol,0,3,0,0
779,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,6343.0,Me Fluid Full-Zip Pants II,SCHWARZ,black,0,3530,3372,3498
780,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,6375.0,Me Fluid Pants II,SCHWARZ,black,17,3611,4902,4865
781,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,41427.0,Me Yaras Rain Zip Pants III,SCHWARZ,black,0,543,513,807
782,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,41524.0,Me Yaras Rain Pants III,SCHWARZ,black,0,1672,1795,2279
783,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,41643.0,Me Wintry Pants IV,BLAU,dark sea,0,0,0,11
784,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,41643.0,Me Wintry Pants IV,BLAU,deep water,0,0,56,1
785,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,41643.0,Me Wintry Pants IV,BLAU,navy,0,0,1,33
786,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,41643.0,Me Wintry Pants IV,SCHWARZ,black,0,0,339,142
787,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,41643.0,Me Wintry Pants IV,SCHWARZ,black uni,0,0,0,147
788,Bike-Sports,Bekleidung,All-Tour(Bike),B-Hose,Herren,42264.0,Me Luminum Pants II,SCHWARZ,black,0,0,5,760
789,Bike-Sports,Bekleidung,All-Tour(Bike),B-Kleid-Rock,Damen,40508.0,Wo Tremalzo Skirt II,BLAU,eclipse,0,0,0,671
790,Bike-Sports,Bekleidung,All-Tour(Bike),B-Kleid-Rock,Damen,40508.0,Wo Tremalzo Skirt II,PINK,crimson red,0,445,722,556
791,Bike-Sports,Bekleidung,All-Tour(Bike),B-Kleid-Rock,Damen,40508.0,Wo Tremalzo Skirt II,ROT,salsa,0,4,0,0
792,Bike-Sports,Bekleidung,All-Tour(Bike),B-Kleid-Rock,Damen,40508.0,Wo Tremalzo Skirt II,SCHWARZ,black,0,2206,2343,2667
793,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Damen,40866.0,Wo Tamaro Shirt III,BLAU,campanula,0,3,0,0
794,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Damen,40866.0,Wo Tamaro Shirt III,BLAU,crystal blue,0,1281,77,0
795,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Damen,40866.0,Wo Tamaro Shirt III,BLAU,crystal blue/kingfisher,0,0,243,1
796,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Damen,40866.0,Wo Tamaro Shirt III,BLAU,eclipse,0,1187,1896,4
797,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Damen,40866.0,Wo Tamaro Shirt III,BLAU,eclipse/eclipse,0,0,0,2291
798,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Damen,40866.0,Wo Tamaro Shirt III,GRAU,pewter grey,0,35,0,0
799,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Damen,40866.0,Wo Tamaro Shirt III,GRÜN,nickel green,0,485,0,0
800,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Damen,40866.0,Wo Tamaro Shirt III,ORANGE,tangerine,0,0,0,505
801,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Damen,40866.0,Wo Tamaro Shirt III,PINK,crimson red,0,1220,5,0
802,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Damen,40866.0,Wo Tamaro Shirt III,PINK,crimson red/cranberry,0,0,1568,1285
803,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Damen,40866.0,Wo Tamaro Shirt III,ROT,red cluster,0,1,0,0
804,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Damen,40866.0,Wo Tamaro Shirt III,TÜRKIS,alpine lake,0,88,0,0
805,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Damen,40866.0,Wo Tamaro Shirt III,TÜRKIS,peacock,0,0,0,797
806,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Herren,40853.0,Me Tamaro Shirt III,BLAU,eclipse,0,994,1964,1812
807,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Herren,40853.0,Me Tamaro Shirt III,BLAU,icicle,0,0,2127,1
808,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Herren,40853.0,Me Tamaro Shirt III,BLAU,radiate blue,0,20,0,0
809,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Herren,40853.0,Me Tamaro Shirt III,BLAU,radiate/baltic,0,2644,1,0
810,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Herren,40853.0,Me Tamaro Shirt III,BLAU,signal blue,0,0,0,1494
811,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Herren,40853.0,Me Tamaro Shirt III,GRAU,blue gray,0,1037,791,737
812,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Herren,40853.0,Me Tamaro Shirt III,GRAU,iron,0,1293,1715,2300
813,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Herren,40853.0,Me Tamaro Shirt III,GRÜN,avocado,0,0,0,2681
814,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Herren,40853.0,Me Tamaro Shirt III,GRÜN,lake,0,0,106,0
815,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Herren,40853.0,Me Tamaro Shirt III,GRÜN,petroleum,0,906,0,0
816,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Herren,40853.0,Me Tamaro Shirt III,ROT,carmine,0,0,1597,1013
817,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Herren,40853.0,Me Tamaro Shirt III,ROT,dark indian red,0,8,0,0
818,Bike-Sports,Bekleidung,All-Tour(Bike),B-T-Shirt,Herren,40853.0,Me Tamaro Shirt III,TÜRKIS,dark petrol,0,2,0,0
819,Bike-Sports,Bekleidung,Family,B-Accessories,Kinder,3965.0,Kids Helmet Raincover,GELB,neon yellow,0,416,569,793
820,Bike-Sports,Bekleidung,Family,B-Accessories,Kinder,3965.0,Kids Helmet Raincover,ROT,indian red,0,64,145,163
821,Bike-Sports,Bekleidung,Family,B-Accessories,Kinder,3965.0,Kids Helmet Raincover,ROT,red,0,4,0,0
822,Bike-Sports,Bekleidung,Family,B-Accessories,Kinder,3966.0,Kids Grody Gloves,BLAU,radiate blue,0,254,263,0
823,Bike-Sports,Bekleidung,Family,B-Accessories,Kinder,3966.0,Kids Grody Gloves,BLAU,radiate blue/eclipse,0,0,0,300
824,Bike-Sports,Bekleidung,Family,B-Accessories,Kinder,3966.0,Kids Grody Gloves,GRÜN,chute green,0,164,231,0
825,Bike-Sports,Bekleidung,Family,B-Accessories,Kinder,3966.0,Kids Grody Gloves,PINK,bright pink,0,0,0,249
826,Bike-Sports,Bekleidung,Family,B-Accessories,Kinder,3966.0,Kids Grody Gloves,ROT,indian red,0,166,95,2
827,Bike-Sports,Bekleidung,Family,B-Accessories,Kinder,3966.0,Kids Grody Gloves,SCHWARZ,black,0,0,0,247
828,Bike-Sports,Bekleidung,Family,B-Accessories,Kinder,40791.0,Kids Bike Gaiter,SCHWARZ,black,0,68,72,0
829,Bike-Sports,Bekleidung,Family,B-Accessories,Kinder,40792.0,Kids Luminum Helmet Raincover,GELB,neon yellow,22,126,44,0
830,Bike-Sports,Bekleidung,Family,B-Hose,Kinder,5044.0,Kids Grody Pants II,SCHWARZ,black,0,2,0,0
831,Bike-Sports,Bekleidung,Family,B-Hose,Kinder,40028.0,Kids Grody Shorts V,BLAU,radiate blue,2,655,3,0
832,Bike-Sports,Bekleidung,Family,B-Hose,Kinder,40028.0,Kids Grody Shorts V,ROT,indian red,0,1,0,0
833,Bike-Sports,Bekleidung,Family,B-Hose,Kinder,40028.0,Kids Grody Shorts V,SCHWARZ,black,2,536,1,0
834,Bike-Sports,Bekleidung,Family,B-Hose,Kinder,40029.0,Kids Elmo Pants V,GRÜN,chute green,0,24,0,0
835,Bike-Sports,Bekleidung,Family,B-Hose,Kinder,40990.0,Kids Grody Pants III,GRAU,pewter grey,0,269,52,325
